,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1065,0,0,0,0,0,10,63,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0
1066,0,0,0,0,10,63,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0
1067,0,0,0,10,63,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0
1068,0,0,10,63,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0
1069,0,10,63,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0
1070,10,63,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0
1071,63,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8
1072,85,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25
1073,81,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34
1074,50,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58
1075,13,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53
1076,0,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9
1077,0,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0
1078,0,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0
1079,0,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0
1080,0,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0
1081,0,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0
1082,10,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0
1083,61,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8
1084,71,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14
1085,82,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30
1086,24,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18
1087,5,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5
1088,0,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1
1089,0,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0
1090,0,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0
1091,0,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0
1092,0,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0
1093,0,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0
1094,8,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0
1095,25,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3
1096,34,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9
1097,58,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28
1098,53,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13
1099,9,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11
1100,0,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4
1101,0,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0
1102,0,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0
1103,0,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0
1104,0,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0
1105,0,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0
1106,8,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0
1107,14,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12
1108,30,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63
1109,18,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91
1110,5,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90
1111,1,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64
1112,0,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16
1113,0,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0
1114,0,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0
1115,0,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0
1116,0,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0
1117,0,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0
1118,3,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0
1119,9,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14
1120,28,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59
1121,13,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43
1122,11,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88
1123,4,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62
1124,0,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15
1125,0,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0
1126,0,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0
1127,0,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0
1128,0,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0
1129,0,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0
1130,12,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0
1131,63,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13
1132,91,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66
1133,90,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85
1134,64,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86
1135,16,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60
1136,0,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9
1137,0,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0
1138,0,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0
1139,0,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0
1140,0,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0
1141,0,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0
1142,14,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0
1143,59,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16
1144,43,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66
1145,88,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91
1146,62,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85
1147,15,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59
1148,0,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15
1149,0,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0
1150,0,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0
1151,0,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0
1152,0,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0
1153,0,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0
1154,13,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0
1155,66,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15
1156,85,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40
1157,86,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23
1158,60,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16
1159,9,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15
1160,0,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6
1161,0,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0
1162,0,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0
1163,0,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0
1164,0,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0
1165,0,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0
1166,16,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0
1167,66,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16
1168,91,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69
1169,85,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91
1170,59,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86
1171,15,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59
1172,0,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16
1173,0,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0
1174,0,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0
1175,0,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0
1176,0,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0
1177,0,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0
1178,15,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0
1179,40,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16
1180,23,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65
1181,16,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87
1182,15,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83
1183,6,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57
1184,0,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15
1185,0,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0
1186,0,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0
1187,0,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0
1188,0,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0
1189,0,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0
1190,16,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0
1191,69,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11
1192,91,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12
1193,86,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19
1194,59,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17
1195,16,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10
1196,0,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1
1197,0,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0
1198,0,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0
1199,0,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0
1200,0,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0
1201,0,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0
1202,16,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0
1203,65,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8
1204,87,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45
1205,83,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48
1206,57,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62
1207,15,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63
1208,0,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17
1209,0,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0
1210,0,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0
1211,0,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0
1212,0,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0
1213,0,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0
1214,11,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0
1215,12,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10
1216,19,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60
1217,17,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97
1218,10,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93
1219,1,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64
1220,0,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16
1221,0,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0
1222,0,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0
1223,0,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0
1224,0,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0
1225,0,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0
1226,8,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0
1227,45,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18
1228,48,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47
1229,62,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74
1230,63,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65
1231,17,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38
1232,0,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18
1233,0,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0
1234,0,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0
1235,0,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0
1236,0,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0
1237,0,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0
1238,10,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0
1239,60,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18
1240,97,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36
1241,93,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60
1242,64,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51
1243,16,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51
1244,0,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11
1245,0,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0
1246,0,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0
1247,0,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0
1248,0,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0
1249,0,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0
1250,18,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0
1251,47,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18
1252,74,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46
1253,65,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50
1254,38,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42
1255,18,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23
1256,0,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15
1257,0,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0
1258,0,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0
1259,0,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0
1260,0,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0
1261,0,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0
1262,18,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0
1263,36,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21
1264,60,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67
1265,51,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78
1266,51,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92
1267,11,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63
1268,0,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17
1269,0,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0
1270,0,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0
1271,0,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0
1272,0,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0
1273,0,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0
1274,18,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1
1275,46,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20
1276,50,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73
1277,42,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93
1278,23,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89
1279,15,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61
1280,0,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16
1281,0,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0
1282,0,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0
1283,0,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0
1284,0,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0
1285,0,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0
1286,21,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0
1287,67,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20
1288,78,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67
1289,92,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86
1290,63,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79
1291,17,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53
1292,0,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15
1293,0,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0
1294,0,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0
1295,0,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0
1296,0,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0
1297,1,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0
1298,20,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0
1299,73,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19
1300,93,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64
1301,89,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82
1302,61,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77
1303,16,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50
1304,0,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13
1305,0,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0
1306,0,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0
1307,0,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0
1308,0,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0
1309,0,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0
1310,20,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0
1311,67,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10
1312,86,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43
1313,79,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84
1314,53,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55
1315,15,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45
1316,0,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9
1317,0,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0
1318,0,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0
1319,0,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0
1320,0,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0
1321,0,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0
1322,19,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0
1323,64,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2
1324,82,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14
1325,77,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31
1326,50,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39
1327,13,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25
1328,0,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8
1329,0,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0
1330,0,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0
1331,0,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0,0
1332,0,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0,0,0
1333,0,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0,0,0,0
1334,10,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0,0,0,0,0
1335,43,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0,0,0,0,0,18
1336,84,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0,0,0,0,0,18,58
1337,55,45,9,0,0,0,0,0,0,2,14,31,39,25,8,0,0,0,0,0,0,18,58,74
